chromosome_name	start_position	end_position	strand	ensembl_gene_id	hgnc_symbol	entrezgene_id	gene_biotype
2	233631174	233641278	-1	ENSG00000115474	KCNJ13	3769	protein_coding
11	62574369	62599560	-1	ENSG00000162236	STX5	6811	protein_coding
1	27648651	27662891	1	ENSG00000186501	TMEM222	84065	protein_coding
14	21989232	22005350	-1	ENSG00000165821	SALL2	6297	protein_coding
12	51580719	51611477	-1	ENSG00000184271	POU6F1	5463	protein_coding
12	95290831	95397546	-1	ENSG00000184752	NDUFA12	55967	protein_coding
12	120907653	120936296	1	ENSG00000088986	DYNLL1	8655	protein_coding
2	233721980	233743418	1	ENSG00000182600	C2orf82	389084	protein_coding
17	74077087	74117657	-1	ENSG00000182473	EXOC7	23265	protein_coding
4	81256874	81884910	1	ENSG00000197826	C4orf22	255119	protein_coding
14	39734488	39856156	1	ENSG00000150527	CTAGE5	4253	protein_coding
16	31494323	31502181	1	ENSG00000140675	SLC5A2	6524	protein_coding
3	121289551	121305481	1	ENSG00000186103	ARGFX	503582	protein_coding
9	42717234	42720342	1	ENSG00000204828	FOXD4L2	100036519	protein_coding
9	42717234	42720342	1	ENSG00000204828	FOXD4L2	349334	protein_coding
8	22457114	22461663	1	ENSG00000241852	C8orf58	541565	protein_coding
8	1772142	1906807	1	ENSG00000104728	ARHGEF10	9639	protein_coding
3	121311966	121349139	1	ENSG00000163833	FBXO40	51725	protein_coding
HSCHR6_MHC_DBB	31588979	31602664	-1	ENSG00000227761	BAG6	7917	protein_coding
3	16628299	16711813	-1	ENSG00000092345	DAZL	1618	protein_coding
7	151832010	152133090	-1	ENSG00000055609	KMT2C	58508	protein_coding
10	19579152	19580409	-1	ENSG00000227734			antisense
10	19778030	19778329	1	ENSG00000239539	HMGN1P20		pseudogene
9	138515502	138531386	-1	ENSG00000204007	GLT6D1	360203	protein_coding
1	227057885	227083806	1	ENSG00000143801	PSEN2	5664	protein_coding
10	19780001	19780228	-1	ENSG00000236960			pseudogene
16	3451235	3459370	1	ENSG00000103343	ZNF174	7727	protein_coding
15	72947079	72958735	1	ENSG00000215186	GOLGA6B	55889	protein_coding
10	19887176	19887391	1	ENSG00000200545			snoRNA
22	38822332	38851205	-1	ENSG00000168135	KCNJ4	3761	protein_coding
10	19922612	19922741	-1	ENSG00000252001	RNA5SP303		rRNA
1	67390578	67454302	1	ENSG00000198160	MIER1	57708	protein_coding
9	43064966	43133544	-1	ENSG00000132498	ANKRD20A3	441425	protein_coding
10	19999257	20017479	-1	ENSG00000233968		101928834	antisense
9	138555168	138558268	1	ENSG00000148386	LCN9	392399	protein_coding
10	47177204	47181681	-1	ENSG00000189090	FAM25B	100133093	protein_coding
10	47177204	47181681	-1	ENSG00000189090	FAM25B	644054	protein_coding
10	47177204	47181681	-1	ENSG00000189090	FAM25B	643161	protein_coding
X	6340133	6340742	-1	ENSG00000237730			pseudogene
X	6585906	6639585	-1	ENSG00000231217			lincRNA
10	20036752	20037550	1	ENSG00000230818	MTND2P16		pseudogene
X	100333709	100351353	1	ENSG00000126950	TMEM35	59353	protein_coding
X	6907370	6907824	1	ENSG00000237490			pseudogene
10	20072486	20072589	-1	ENSG00000212072			miRNA
X	7031046	7031445	-1	ENSG00000228550			pseudogene
10	20081927	20082030	-1	ENSG00000252832	RNU6-1212P		snRNA
17	10346607	10372876	-1	ENSG00000264424	MYH4	4622	protein_coding
10	20359734	20380713	-1	ENSG00000238246			antisense
3	186935942	187009810	-1	ENSG00000127241	MASP1	5648	protein_coding
X	7065901	7065978	1	ENSG00000264268	MIR4767	100616467	miRNA
22	38864067	38879452	1	ENSG00000100196	KDELR3	11015	protein_coding
4	81952119	81978685	1	ENSG00000152785	BMP3	651	protein_coding
X	7975419	7986201	1	ENSG00000230394			lincRNA
10	20638978	20640029	1	ENSG00000228339	AMD1P1		pseudogene
17	79897521	79905109	-1	ENSG00000185105	MYADML2	255275	protein_coding
19	35248981	35264134	-1	ENSG00000153896	ZNF599	148103	protein_coding
X	8095006	8095102	1	ENSG00000207628	MIR651	723779	miRNA
9	138585253	138591374	-1	ENSG00000165643	SOHLH1	402381	protein_coding
X	8751555	8752502	-1	ENSG00000225574	DRAXINP1		pseudogene
10	20836100	20836351	1	ENSG00000270727			pseudogene
X	8824706	8825100	-1	ENSG00000231619			pseudogene
10	20840899	20840975	1	ENSG00000265372	MIR4675	100616383	miRNA
X	8831902	8835642	-1	ENSG00000229012			lincRNA
10	21093222	21093506	1	ENSG00000235940	MTND1P21		pseudogene
X	8948466	8950546	-1	ENSG00000225271			pseudogene
16	3486104	3493542	-1	ENSG00000167981	ZNF597	146434	protein_coding
X	9101869	9101987	1	ENSG00000200852	RNA5SP499		rRNA
X	9147426	9147647	1	ENSG00000219870			pseudogene
7	6655248	6663921	1	ENSG00000236609	ZNF853	54753	protein_coding
X	9217960	9243246	1	ENSG00000228543			lincRNA
15	72968124	72978490	-1	ENSG00000175202	HIGD2B		protein_coding
4	1108985	1147514	-1	ENSG00000215367	TMED11P	100379220	pseudogene
2	233743396	233877982	-1	ENSG00000066248	NGEF	25791	protein_coding
12	120941077	120972237	-1	ENSG00000110871	COQ5	84274	protein_coding
17	79910388	79919716	-1	ENSG00000185269	NOTUM	147111	protein_coding
X	9370791	9382606	1	ENSG00000232111			pseudogene
4	1112672	1112801	1	ENSG00000212458			snoRNA
4	1145160	1147489	1	ENSG00000227189			antisense
4	1161566	1161962	1	ENSG00000273179			antisense
12	10524952	10562745	-1	ENSG00000255819	KLRC4-KLRK1	22914	protein_coding
4	1243088	1282079	1	ENSG00000196810	CTBP1-AS2	92070	antisense
19	4932699	4932752	1	ENSG00000263409	MIR4747	100616337	miRNA
17	38465444	38513094	1	ENSG00000131759	RARA	5914	protein_coding
19	5178130	5178475	1	ENSG00000267550			antisense
6	84262599	84419410	-1	ENSG00000065609	SNAP91	9892	protein_coding
9	43135095	43135514	1	ENSG00000232866			protein_coding
19	5277745	5278144	1	ENSG00000239524	RPL32P34		pseudogene
19	5409469	5409766	1	ENSG00000266694	RN7SL626P		misc_RNA
11	117857063	117872196	1	ENSG00000110324	IL10RA	3587	protein_coding
4	1350369	1351863	1	ENSG00000254094			sense_intronic
19	5558178	5568045	-1	ENSG00000223573	TINCR	257000	lincRNA
4	1352267	1353249	1	ENSG00000253399			sense_intronic
7	6713376	6715991	1	ENSG00000198580			protein_coding
9	43624507	43630730	-1	ENSG00000185775	SPATA31A6	389730	protein_coding
4	1552011	1552299	1	ENSG00000272783			lincRNA
11	70313961	70963623	-1	ENSG00000162105	SHANK2	22941	protein_coding
4	1575789	1581980	-1	ENSG00000244459		100507054	lincRNA
10	55562531	57387702	-1	ENSG00000150275	PCDH15	65217	protein_coding
19	5576671	5576949	-1	ENSG00000233270	SNRPEP4		pseudogene
18	5392383	5630699	-1	ENSG00000082397	EPB41L3	23136	protein_coding
4	82009837	82136218	-1	ENSG00000138669	PRKG2	5593	protein_coding
X	9786279	9787509	-1	ENSG00000215319			pseudogene
19	5822936	5823035	1	ENSG00000263995			miRNA
4	1685147	1685256	-1	ENSG00000207009			misc_RNA
19	35417807	35436074	1	ENSG00000168661	ZNF30	90075	protein_coding
19	5847478	5858250	1	ENSG00000267709		101928844	antisense
4	1714548	1715349	1	ENSG00000270195			lincRNA
19	49925671	49926698	-1	ENSG00000142538	PTH2	113091	protein_coding
19	5899906	5901522	1	ENSG00000266941			antisense
4	1741078	1743830	1	ENSG00000218422			pseudogene
4	1870787	1871064	-1	ENSG00000240455	RN7SL671P		misc_RNA
HSCHR6_MHC_MANN	31183305	31199405	1	ENSG00000257215			protein_coding
X	9833133	9833583	-1	ENSG00000230326	HMGN1P33		pseudogene
4	1961768	1962113	-1	ENSG00000183504			pseudogene
19	5911589	5913910	-1	ENSG00000267571			antisense
X	9842641	9842741	-1	ENSG00000206844			misc_RNA
4	1976363	1976487	1	ENSG00000249784	SCARNA22	677770	snoRNA
19	5978414	6020374	1	ENSG00000266983		100128568	antisense
X	9992882	10006694	-1	ENSG00000225076	WWC3-AS1		antisense
4	1988111	1988204	-1	ENSG00000216105	MIR943	100126332	miRNA
X	10029262	10029363	1	ENSG00000202469			misc_RNA
19	6067964	6077130	1	ENSG00000267262		101928872	antisense
X	10184638	10184739	-1	ENSG00000222133			miRNA
4	2090445	2092344	-1	ENSG00000249006			pseudogene
19	49927006	49932075	1	ENSG00000261949	GFY	100507003	protein_coding
X	10210379	10333363	1	ENSG00000227042			lincRNA
19	6072834	6073538	1	ENSG00000267589			pseudogene
4	2141400	2142785	1	ENSG00000250623			antisense
16	31500792	31520630	-1	ENSG00000140688	C16orf58	64755	protein_coding
X	10550857	10550959	1	ENSG00000207202	RNU6-800P		snRNA
4	2235978	2236226	1	ENSG00000249047	COX6B1P5		pseudogene
19	6109333	6125808	1	ENSG00000267299			antisense
4	2251804	2251883	-1	ENSG00000265080	MIR4800	100616358	miRNA
19	6176267	6176453	-1	ENSG00000267415			pseudogene
4	2297311	2320816	1	ENSG00000251148			antisense
X	10865996	11129261	-1	ENSG00000234129		101928302	lincRNA
19	6210390	6212492	-1	ENSG00000267427			lincRNA
4	2317926	2318233	-1	ENSG00000239247	RN7SL589P		misc_RNA
4	2326194	2326809	1	ENSG00000249077			pseudogene
19	6259168	6259810	1	ENSG00000267563			antisense
3	121350246	121379774	-1	ENSG00000180353	HCLS1	3059	protein_coding
X	11134212	11134313	-1	ENSG00000207151			misc_RNA
6	2948393	2972090	-1	ENSG00000124570	SERPINB6	5269	protein_coding
19	6343772	6362160	-1	ENSG00000269802			antisense
10	105127724	105148822	1	ENSG00000148835	TAF5	6877	protein_coding
X	11336734	11336806	-1	ENSG00000263652	MIR548AX	100847063	miRNA
4	2420701	2452087	1	ENSG00000206113			lincRNA
19	6386773	6390411	-1	ENSG00000269444			sense_overlapping
19	6393820	6412415	1	ENSG00000214347			lincRNA
HSCHR6_MHC_COX	32730817	32734804	-1	ENSG00000235715	PSMB8	5696	protein_coding
4	122250467	122302214	-1	ENSG00000186867	QRFPR	84109	protein_coding
22	38879445	38903665	-1	ENSG00000100201	DDX17	10521	protein_coding
19	6416421	6416522	-1	ENSG00000266722	MIR3940	100500888	miRNA
19	49932658	49945617	-1	ENSG00000104888	SLC17A7	57030	protein_coding
19	6494331	6495036	1	ENSG00000268191			antisense
4	2465524	2465851	1	ENSG00000248399			sense_intronic
8	48872745	48890720	1	ENSG00000104738	MCM4	4173	protein_coding
19	6494331	6494816	1	ENSG00000268203			antisense
9	43684902	43924049	1	ENSG00000154529	CNTNAP3B	101929869	protein_coding
9	43684902	43924049	1	ENSG00000154529	CNTNAP3B	728577	protein_coding
9	43684902	43924049	1	ENSG00000154529	CNTNAP3B	441402	protein_coding
9	43684902	43924049	1	ENSG00000154529	CNTNAP3B	79937	protein_coding
4	2506808	2508006	-1	ENSG00000251229			pseudogene
19	6552369	6554505	-1	ENSG00000268742			pseudogene
14	22037934	22038875	-1	ENSG00000169208	OR10G3	26533	protein_coding
14	22089991	22090720	1	ENSG00000255569	TRAV1-1		TR_V_gene
19	35447258	35454953	-1	ENSG00000180884	ZNF792	126375	protein_coding
4	2609597	2609873	-1	ENSG00000248155			pseudogene
4	2616851	2616951	-1	ENSG00000206738			misc_RNA
14	22101992	22103096	-1	ENSG00000255582	OR10G2	26534	protein_coding
3	52288437	52322036	-1	ENSG00000164091	WDR82	80335	protein_coding
X	11352353	11354021	-1	ENSG00000232392			pseudogene
4	2936626	2963465	1	ENSG00000249673	NOP14-AS1	317648	antisense
5	170736288	170739138	1	ENSG00000164438	TLX3	30012	protein_coding
HSCHR6_MHC_MANN	31280024	31283395	-1	ENSG00000237022	HLA-C	3107	protein_coding
X	11722243	11723710	-1	ENSG00000223418			pseudogene
8	22462145	22479027	1	ENSG00000158941	CCAR2	57805	protein_coding
1	227085237	227175246	1	ENSG00000163050	ADCK3	56997	protein_coding
15	72978527	73030817	1	ENSG00000140463	BBS4	585	protein_coding
X	12072943	12073045	-1	ENSG00000206792			misc_RNA
4	3045828	3045934	1	ENSG00000199335	RNU6-204P		snRNA
X	12166437	12166520	-1	ENSG00000252111			miRNA
18	74690783	74845639	-1	ENSG00000197971	MBP	4155	protein_coding
4	3065198	3076241	-1	ENSG00000251075	HTT-AS	100750326	antisense
X	12167245	12167357	1	ENSG00000206795			misc_RNA
X	12391286	12393252	-1	ENSG00000223487	FRMPD4-AS1		antisense
4	3314239	3314785	1	ENSG00000248840			pseudogene
X	12413876	12414286	-1	ENSG00000231211	RPL17P49		pseudogene
4	3325704	3326489	-1	ENSG00000248843			pseudogene
4	3505324	3506184	-1	ENSG00000261643			sense_overlapping
14	89029253	89079853	1	ENSG00000100722	ZC3H14	79882	protein_coding
1	27668513	27680421	1	ENSG00000142765	SYTL1	84958	protein_coding
4	3546282	3550523	1	ENSG00000270090			lincRNA
3	16844159	17132086	1	ENSG00000154822	PLCL2	23228	protein_coding
7	44617493	44621886	-1	ENSG00000158604	TMED4	222068	protein_coding
16	3493611	3536963	1	ENSG00000122390	NAA60	79903	protein_coding
4	3634756	3635702	1	ENSG00000250681			lincRNA
X	48448430	48463581	1	ENSG00000101940	WDR13	64743	protein_coding
2	160628362	160761221	-1	ENSG00000248672	LY75-CD302	100526664	protein_coding
2	160628362	160761221	-1	ENSG00000248672	LY75-CD302	9936	protein_coding
2	160628362	160761221	-1	ENSG00000248672	LY75-CD302	4065	protein_coding
4	3675320	3679582	-1	ENSG00000250632		100133461	lincRNA
8	100885428	100906290	-1	ENSG00000164919	COX6C	1345	protein_coding
11	62599814	62609281	-1	ENSG00000133316	WDR74	54663	protein_coding
4	3760475	3765117	-1	ENSG00000250986			lincRNA
4	3891083	3891976	-1	ENSG00000251166	OR7E163P		pseudogene
HG905_PATCH	96892	100113	-1	ENSG00000261456	TUBB8	643224	protein_coding
HG905_PATCH	96892	100113	-1	ENSG00000261456	TUBB8	347688	protein_coding
10	74653339	74692791	1	ENSG00000138315	OIT3	170392	protein_coding
4	3903293	3904321	-1	ENSG00000234386	OR7E162P		pseudogene
4	3912010	3912331	1	ENSG00000249522			pseudogene
10	47191844	47239738	-1	ENSG00000204172	AGAP10	728127	protein_coding
10	47191844	47239738	-1	ENSG00000204172	AGAP10	642517	protein_coding
4	3916910	3957148	-1	ENSG00000253917			processed_transcript
12	51619860	51620085	1	ENSG00000269339			protein_coding
4	3916914	3926001	-1	ENSG00000271977			pseudogene
4	122589110	122618268	-1	ENSG00000164111	ANXA5	308	protein_coding
3	52321105	52329272	1	ENSG00000168237	GLYCTK	132158	protein_coding
19	11039409	11044211	1	ENSG00000142444	C19orf52	90580	protein_coding
9	138594031	138684992	1	ENSG00000107147	KCNT1	57582	protein_coding
14	22111109	22111798	1	ENSG00000256553	TRAV1-2		TR_V_gene
19	35485688	35517375	1	ENSG00000089351	GRAMD1A	57655	protein_coding
HSCHR6_MHC_QBL	31664920	31675931	1	ENSG00000206402	LY6G6D	259215	protein_coding
HSCHR6_MHC_QBL	31664920	31675931	1	ENSG00000206402	LY6G6D	58530	protein_coding
14	22133297	22134238	1	ENSG00000221977	OR4E2	26686	protein_coding
5	43192173	43280952	1	ENSG00000177453	NIM1K	167359	protein_coding
14	22180544	22181066	1	ENSG00000211776	TRAV2		TR_V_gene
HG905_PATCH	184465	304637	1	ENSG00000260150	ZMYND11	10771	protein_coding
12	95414005	95467479	-1	ENSG00000120798	NR2C1	7181	protein_coding
14	22191960	22192568	1	ENSG00000211777	TRAV3		TR_V_gene
12	51632076	51665146	1	ENSG00000183283	DAZAP2	9802	protein_coding
9	44325916	44326077	-1	ENSG00000268708			protein_coding
14	22204434	22205264	1	ENSG00000211778	TRAV4		TR_V_gene
1	3370990	3397677	1	ENSG00000130762	ARHGEF16	27237	protein_coding
9	44400717	44402427	-1	ENSG00000212952			protein_coding
5	170814120	170838141	1	ENSG00000181163	NPM1	4869	protein_coding
14	22217462	22217989	1	ENSG00000211779	TRAV5		TR_V_gene
9	44867571	44870528	1	ENSG00000204814		101928102	protein_coding
HG905_PATCH	64061	66544	-1	ENSG00000260370			lincRNA
14	22236729	22237320	1	ENSG00000211780	TRAV6		TR_V_gene
19	49949555	49956754	-1	ENSG00000104872	PIH1D1	55011	protein_coding
4	3937174	3944248	1	ENSG00000251271	ALG1L7P		pseudogene
9	44990314	44991483	1	ENSG00000154537	FAM27C		protein_coding
HG905_PATCH	94712	96884	1	ENSG00000261753			pseudogene
9	45441273	45441542	-1	ENSG00000268578			protein_coding
10	47657581	47701443	1	ENSG00000198250	ANTXRL	195977	protein_coding
9	45727107	45728274	1	ENSG00000182368	FAM27A		protein_coding
HG905_PATCH	130394	136265	-1	ENSG00000259973	IL9RP2		pseudogene
6	43044006	43129457	1	ENSG00000112655	PTK7	5754	protein_coding
6	2988221	3019996	1	ENSG00000124588	NQO2	4835	protein_coding
4	82347547	82965397	-1	ENSG00000138670	RASGEF1B	153020	protein_coding
5	43289497	43313614	-1	ENSG00000112972	HMGCS1	3157	protein_coding
7	6728064	6746554	-1	ENSG00000164631	ZNF12	7559	protein_coding
4	3943487	3957146	-1	ENSG00000251669	FAM86EP		pseudogene
HG905_PATCH	204831	204943	-1	ENSG00000262639			rRNA
9	45733559	45734896	1	ENSG00000204807	FAM27E2		protein_coding
17	28521337	28563020	-1	ENSG00000108576	SLC6A4	6532	protein_coding
12	10524952	10544473	-1	ENSG00000213809	KLRK1	100528032	protein_coding
12	10524952	10544473	-1	ENSG00000213809	KLRK1	22914	protein_coding
9	46385691	46387031	-1	ENSG00000237198	FAM27E1		protein_coding
19	6562134	6563859	-1	ENSG00000269546			pseudogene
9	46389110	46391556	1	ENSG00000231997	FAM27D1		protein_coding
19	6572967	6573068	-1	ENSG00000199223			misc_RNA
HSCHR17_1	43735638	43740507	-1	ENSG00000257561			protein_coding
19	6593340	6594066	1	ENSG00000268785	RPL7P50		pseudogene
HSCHR17_1	43752301	43767276	1	ENSG00000257318			protein_coding
19	6748304	6751478	-1	ENSG00000269680			antisense
22	38914954	38966291	-1	ENSG00000100206	DMC1	11144	protein_coding
19	6895733	6895814	1	ENSG00000265353			miRNA
19	6898310	6898697	1	ENSG00000269385			pseudogene
HSCHR6_MHC_MANN	31364707	31368080	-1	ENSG00000224608	HLA-B	3106	protein_coding
19	6952511	6990857	-1	ENSG00000268758	EMR4P	326342	pseudogene
9	47295855	47314322	-1	ENSG00000236029			protein_coding
HSCHR6_MHC_QBL	31664901	31668612	1	ENSG00000243804	LY6G6F	259215	protein_coding
21	46352729	46359828	-1	ENSG00000183250	C21orf67		protein_coding
14	22251210	22251720	1	ENSG00000211781	TRAV7		TR_V_gene
5	137667624	137685416	1	ENSG00000120709	FAM53C	51307	protein_coding
14	22265459	22266058	1	ENSG00000211782	TRAV8-1		TR_V_gene
19	6953222	6954915	1	ENSG00000268845			antisense
16	3543484	3545480	-1	ENSG00000215131	C16orf90	646174	protein_coding
19	7005023	7006085	-1	ENSG00000269761		497049	pseudogene
17	79934683	79975282	1	ENSG00000169696	ASPSCR1	79058	protein_coding
14	22279674	22280149	1	ENSG00000211783	TRAV9-1		TR_V_gene
HG883_PATCH	26646121	26655707	1	ENSG00000262046	TMEM97	27346	protein_coding
19	7019311	7021442	-1	ENSG00000196589			lincRNA
HSCHR6_MHC_QBL	31670355	31671831	-1	ENSG00000206401	LY6G6E		protein_coding
14	22293636	22294239	1	ENSG00000211784	TRAV10		TR_V_gene
11	117947753	117992605	1	ENSG00000137648	TMPRSS4	56649	protein_coding
19	7087063	7087979	1	ENSG00000269163			lincRNA
14	22309422	22309956	1	ENSG00000211785	TRAV12-1		TR_V_gene
19	7160431	7160506	-1	ENSG00000266483			miRNA
20	23420322	23425567	1	ENSG00000125823	CSTL1	128817	protein_coding
1	67465015	67519782	-1	ENSG00000116704	SLC35D1	23169	protein_coding
19	7309263	7309362	1	ENSG00000265748			miRNA
4	3968761	3969387	-1	ENSG00000250476	ENPP7P9		pseudogene
19	7455408	7459925	-1	ENSG00000267852			antisense
19	7584802	7585346	-1	ENSG00000269371			antisense
4	4038811	4038914	1	ENSG00000264106			miRNA
4	4078438	4079218	-1	ENSG00000243894			pseudogene
19	7698652	7701876	-1	ENSG00000268204			antisense
4	4086061	4086208	1	ENSG00000221301			miRNA
21	46359925	46396904	1	ENSG00000160256	FAM207A	85395	protein_coding
4	4088365	4088541	1	ENSG00000250940			pseudogene
19	7730603	7731362	1	ENSG00000269228			pseudogene
1	153651113	153666468	1	ENSG00000169418	NPR1	4881	protein_coding
4	4119652	4120011	-1	ENSG00000248669			pseudogene
X	54466834	54471920	1	ENSG00000158526	TSR2	90121	protein_coding
10	74694928	74714536	-1	ENSG00000138308	PLA2G12B	84647	protein_coding
13	78109809	78219398	1	ENSG00000136155	SCEL	8796	protein_coding
X	12632122	12632316	-1	ENSG00000271814			misc_RNA
19	7815570	7816047	1	ENSG00000242636	RPL21P129		pseudogene
X	12843959	12844952	1	ENSG00000229083	PSMA6P2		pseudogene
20	23431040	23433494	-1	ENSG00000125831	CST11	140880	protein_coding
9	65503363	65509610	-1	ENSG00000234734	SPATA31A7	26165	protein_coding
X	12862984	12863549	-1	ENSG00000230691	MRPL35P4		pseudogene
19	7852435	7855507	1	ENSG00000268297	CLEC4GP1		pseudogene
X	12920936	12926452	-1	ENSG00000233338	TLR8-AS1	349408	antisense
X	13111779	13112692	1	ENSG00000261030			lincRNA
19	7878501	7879311	-1	ENSG00000269763	EXOSC3P2		pseudogene
7	44646171	44748665	1	ENSG00000105953	OGDH	4967	protein_coding
X	13284167	13321571	-1	ENSG00000235385			lincRNA
19	7935447	7936182	1	ENSG00000268120			lincRNA
8	1922044	1955102	1	ENSG00000176595	KBTBD11	9920	protein_coding
19	7944330	7945005	-1	ENSG00000269153		388499	pseudogene
19	7951862	7951981	-1	ENSG00000199900	RNA5SP463		rRNA
12	10559983	10562356	-1	ENSG00000183542	KLRC4	8302	protein_coding
1	3406484	3528059	-1	ENSG00000162591	MEGF6	1953	protein_coding
19	7967148	7967416	-1	ENSG00000264166	RN7SL115P		misc_RNA
8	145490549	145492470	1	ENSG00000188686	SCXA	100129885	protein_coding
